Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price
HP,1.7743404966937588,4,512,11.794427680978728,3.5060245932175462,16565.69346983908
HP,3.4388190417375264,4,256,15.065245673021204,4.37156153081502,9362.265977008854
Dell,2.0842802047760824,32,256,13.130789886522876,2.977644027847372,10487.59944027047
Asus,3.962102997405837,8,256,13.323423627068577,3.6061038235449536,9831.389961542602
Asus,1.938428196558624,4,512,15.910217398888024,2.3824570404207384,16769.079792857636
Asus,3.78711475267025,16,256,12.89929799160722,3.658287104100749,10233.785822237818
Asus,1.5830077719784164,4,256,15.996991411214454,4.194686358683402,9109.54022824584
Acer,2.849963449289638,8,1000,14.632470545045525,3.377994322401628,31565.967734645805
Dell,1.687844454339522,32,1000,16.49154310950694,2.954786124157178,32159.48537202643
Acer,3.750057808495028,16,256,14.246017393565976,3.71228444287722,10001.832841756575
Asus,3.860148349216533,4,256,15.719134294345082,2.1974352820717296,9803.702788206429
Acer,2.5107969202607303,8,256,13.140612269739636,3.356607437310616,9956.631886857773
Asus,2.7554875258281064,8,256,11.118773950083526,3.754515895066646,9140.170447550205
Acer,3.475076090767653,8,1000,11.100537826954294,2.661526361409944,31555.484375687003
Asus,2.050458004874528,8,1000,14.273511096014886,4.636307749378744,31427.371791558653
Dell,3.9073171880939497,32,256,13.102479500061184,4.452870134913459,10424.744893239906
HP,1.5189071874453552,16,512,14.664624384110232,3.049388185422776,17192.85166958739
Dell,1.650668475723902,16,1000,12.264688696128127,4.590453825107346,31685.744847782345
Acer,3.124116622480921,4,512,16.598763406449848,2.498157564444609,17299.430104201827
Lenovo,2.658735109501431,4,1000,13.80998111560288,3.733483914534307,31494.3586227087
Asus,1.561001953891345,8,1000,12.77565733315194,4.497251550230758,31160.04319560088
Asus,2.3790567180990863,8,1000,16.138960416575443,4.93276988103513,31508.34110630341
HP,2.7289863668535923,4,512,11.10289869149119,4.96561996113712,16752.815486783176
HP,2.7038058787813752,8,256,16.095074033010224,2.9934394674924496,9296.26683615532
Dell,2.780554802031686,8,256,12.67935591347856,3.7502645570553055,9149.52183158709
Asus,3.127193422617985,32,256,11.091061293720962,2.054825209170519,10687.069407463854
Lenovo,2.4924537926857084,16,256,15.763576315159789,3.5111251612522123,9718.504049627418
Asus,3.343955753972229,8,1000,14.807835538924284,4.723206299532539,31848.65514844668
Lenovo,1.8420465772974035,16,256,15.710586284574246,4.696363669212043,9881.335513541208
Dell,1.6174149169376375,4,1000,11.094879177397772,4.974360703528376,30967.93994191266
Acer,2.946688521430984,16,1000,15.015851654971277,4.143242304411493,32560.41420163401
Dell,2.14194141930127,16,256,13.195314857341282,4.734544177597552,9877.701371611463
Acer,3.9221946382142288,4,256,16.75098701400644,4.458828659197399,9415.277230204896
HP,2.4494644504480743,4,512,15.641316451189322,2.9236223758231024,17000.04279606425
Asus,3.449627472233374,32,512,11.830612959976364,3.311154565526563,18503.891186596426
Asus,3.1545979746234467,8,256,13.46514255104298,3.612753877077697,9460.145105117126
Dell,1.7388382845866706,4,512,12.637699968388928,4.258545967646619,16440.8037442774
Acer,1.5663305096845492,4,1000,11.552571519397414,3.807409492110365,31197.896010928464
Asus,2.0266554725141663,32,1000,11.448927231169838,3.880905303586149,32722.19699170541
HP,3.843071218091128,4,1000,14.531029610953931,2.65452298877982,31629.792385278022
Acer,2.912832958973022,4,1000,11.311371797110466,3.2600122222442147,31607.60591926617
Dell,2.5652084597259286,4,512,16.361567518700788,3.636471021484507,16966.747382653815
Asus,2.136676555115128,4,1000,15.783266435472576,4.175333479799948,31341.446312517983
Dell,2.5543023171836383,4,256,12.008708770395774,3.483563375361224,8969.499667250127
Acer,3.289930572118494,16,1000,13.700699158848868,4.285027628640988,32339.842111645936
Lenovo,2.8547523684458955,32,1000,13.445797147877936,3.9988035844371153,33014.12791272006
Lenovo,2.061512057349955,8,256,16.71480270012708,3.988388822629165,8973.58968596835
Dell,1.9200355193621583,4,256,12.136360507309076,2.6955238751441795,8994.58494573542
Acer,3.272651298627291,8,256,14.478356942583348,2.033235657782929,10059.021865229906
Acer,3.859039800418997,32,256,16.330784659537525,2.7743117874814054,10483.978626601363
Asus,3.491343227440441,8,1000,16.350265191216476,2.166247665326733,31979.68968343873
Asus,2.337797135647855,4,256,14.126439143050328,4.357775828626741,9085.709823337274
Dell,2.095456952616816,8,1000,14.632896015286429,2.070597483242296,31624.8432680589
Asus,1.6903271487257503,4,512,13.702871428823572,4.609813498693067,16748.036476845933
Dell,1.865934980405623,4,1000,14.88941538429258,3.8997896048282312,31266.009292397022
Asus,3.780908364041728,8,256,16.65430072401366,2.948233051529792,9540.263683460851
HP,2.369523019755482,16,512,13.678321341579167,3.5074726304807964,17471.614003736388
HP,3.342184362360455,8,1000,11.03015931565882,4.116688134949073,31637.58171576476
Dell,3.311916928821904,8,1000,11.465844655932688,4.389525559171125,31823.64815465801
HP,1.783095114601888,16,256,14.040035893896476,2.1856571050414257,9731.982415267874
HP,2.061101429591652,16,1000,15.515829764431016,2.7874117553637934,31865.399704499443
Lenovo,2.5772188091545147,32,256,13.650478949826242,2.0568362101230635,10517.182685967558
HP,3.830070263775044,32,512,15.276666057300986,3.5106409445356586,18700.661279036893
Asus,2.2180974791352046,32,1000,12.86601496839608,3.011908509402459,32437.38944266547
Asus,2.1133727742033024,16,256,12.292066288295317,2.923659146048748,9801.241333636794
Acer,2.4982897895232705,16,512,15.736953790544314,4.153798072820305,17410.05582993742
Asus,1.6666301014017249,32,1000,15.980905897987508,3.3378666352763053,32684.106787249348
Lenovo,3.181505295562816,32,1000,13.944590040274162,2.9711924768312707,33000.20423707547
Acer,2.3325047826454948,8,512,16.238116364178296,4.975667587842475,16884.41160968943
Dell,3.045389335795297,32,256,13.815711363954742,3.469611430153233,10597.817827122042
Lenovo,3.220336765216356,4,1000,14.392519805646456,3.2925748261468124,31665.88401371413
Lenovo,1.578965362064105,4,256,15.861551520197189,2.177531215590625,8990.324452880152
Lenovo,2.839569211182704,32,1000,14.51047065323722,3.611123944225923,33045.56205147648
Lenovo,2.288225844576526,8,1000,13.093340450250942,2.678099590365956,31503.17147173213
Lenovo,3.057416458908707,8,512,13.630740291503468,4.425184646912069,17031.580627189982
Asus,3.6949358011126736,8,256,15.689033886453092,2.3546672362173795,9605.248956027845
Acer,2.192069493087629,4,256,13.84970579158249,2.3650859201800167,8931.64158994445
Acer,2.861222744902124,4,256,15.214930049530814,3.793519960537055,9232.829064224456
Lenovo,2.738728290515496,16,1000,11.210047488840834,3.934708715877068,31817.73844347585
Dell,3.017735090221952,16,256,12.765600419822686,2.7034984330222813,9932.648143307568
HP,3.170531996387541,32,256,12.360447106441669,3.90814202701738,11019.56817405083
Acer,3.6503059929730113,4,512,15.05675238552974,4.344897674159741,16837.251254164315
Acer,3.4057128369415395,8,1000,16.5471348123914,4.613754882195957,32038.621807182244
Lenovo,3.285217330331069,4,1000,16.692466370898266,3.7153679478079416,31506.824436691582
Asus,2.012849101205018,8,512,16.267906981909007,3.0119328624536825,16983.63602188368
Lenovo,3.2374547153163564,4,256,15.39802171777012,2.9959594142981083,8957.611388888343
Dell,3.7517546600281455,16,1000,13.497308353072096,2.8266097014225533,32418.225900019068
Lenovo,2.157781424777107,32,1000,11.827311616136065,4.509262768956919,32764.01284416276
Lenovo,2.141406959253409,16,256,14.037981856125608,3.2321277361749985,9829.301900203083
Asus,3.6752471847523247,8,1000,13.755135402395371,4.926419084942065,31821.65032497846
Acer,2.4975067596753258,16,1000,16.059668545618415,3.231487382181664,32025.836689022144
Dell,1.8847397658496376,32,1000,15.387899118219778,2.5929176617733907,32638.547131597392
Lenovo,2.5757647372486567,8,1000,12.87317820930562,3.73885729168441,31747.00913095184
Lenovo,2.797294263207094,4,1000,13.135826194930369,4.554782957912657,31293.44806820096
Acer,1.6052329740909048,8,1000,12.605604793170246,4.197165339792665,31566.9558113889
Dell,2.0380046800430938,32,256,15.180170668620493,4.186609413465023,10368.844116768449
Acer,2.5870683465093656,32,512,13.468036798994865,2.896348613162755,17967.132684905315
Dell,2.354680415096716,32,512,12.84142707916742,2.598234793275605,18113.256519109906
HP,2.308428905288802,8,256,15.09291896936981,4.347500433140881,9323.03963602629
Asus,3.992811250394278,8,1000,15.942604374794737,3.794027351986249,31637.770363408745
Acer,2.376567328022952,4,1000,16.69520415908535,2.817951941937454,31443.159540864785
Asus,2.9810194616487937,8,1000,16.655275638061433,2.957370469461388,32379.03942150032
Dell,2.559345634121907,16,1000,12.439936183219745,2.844178946516489,32245.014750269227
Acer,3.987269556616088,8,1000,13.448714340955538,3.1908439188028783,32018.23509548632
HP,3.1912834644431163,8,512,16.93112988797268,4.613945741740561,17329.767812411545
Lenovo,2.171693398462365,32,512,16.617602836479314,4.10414985667907,18277.152535880618
Lenovo,3.147213675581643,32,1000,12.51587618372772,2.8210953730351127,32739.64821789146
Asus,3.826488036609791,16,1000,12.096034305438009,4.489463794151855,32503.38900195016
Dell,2.0124607385395525,32,512,12.032663616936668,3.4128501763175434,18042.955600013647
HP,1.515964679292084,8,256,15.27941520850002,3.700678388748608,9230.656162685767
Dell,1.760271454961435,4,512,14.493099380555538,3.856316231123015,16691.8538808074
HP,3.2139132180724284,32,512,11.481333478734284,3.958918765723818,18035.13008841408
Lenovo,1.7174668997785254,8,1000,12.685291791117464,2.7627836943345936,31397.56507943572
Lenovo,2.0530236045490056,8,512,11.671283699294744,3.214175191488976,16713.611745764396
HP,2.2759048973089344,16,1000,14.069814307370462,2.3442607982415065,32156.279925438143
Asus,3.871133267405392,8,256,12.27851005210885,3.392200068213514,9829.331415396638
Dell,2.0146030250919207,32,512,14.375331207638284,4.735177630738328,18036.244976572903
HP,2.9781885893623232,16,1000,14.695471494060328,2.279588358688084,31965.356609806408
Lenovo,3.0487258650240365,32,256,15.0201952268454,3.2053794053282734,10374.526469146394
Acer,1.9548203262381776,4,1000,11.697145739152676,2.2460710556344123,31169.850513456506
Lenovo,1.9535885877244927,32,256,14.320274096760244,3.5349157475570423,10711.444213390389
Lenovo,2.096942864420756,16,1000,14.49286284546679,4.989696968866947,32205.99180089257
Dell,2.8845056017809405,4,1000,11.458639166236686,4.942381416243754,31500.579121575098
Asus,2.074886514727716,4,256,15.4173732951713,2.9911744209968494,9059.269729482983
Asus,1.53250480877684,32,256,13.58224849814476,3.956279185644952,10462.141838886577
